Waypoint(Transform(Location(x=-44.618168, y=-195.124344, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-42.618801, y=-195.074097, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-40.619434, y=-195.023865, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-38.620064, y=-194.973618, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-36.620693, y=-194.923370, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-34.621326, y=-194.873123, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-32.621956, y=-194.822876, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-30.622585, y=-194.772629, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-28.623217, y=-194.722397, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-26.623848, y=-194.672150, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-24.624479, y=-194.621902, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-22.625111, y=-194.571655, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-20.625742, y=-194.521408, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-18.626373, y=-194.471176, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-16.627005, y=-194.420929, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-14.627637, y=-194.370682, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-12.238391, y=-194.310623, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-12.238391, y=-194.310623, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-10.239022, y=-194.260376, z=0.000000), Rotation(pitch=360.000000, yaw=1.439560, roll=0.000000)))
Waypoint(Transform(Location(x=-8.545746, y=-194.111984, z=0.000000), Rotation(pitch=360.000000, yaw=11.180771, roll=0.000000)))
Waypoint(Transform(Location(x=-7.008558, y=-193.627747, z=0.000000), Rotation(pitch=360.000000, yaw=23.788849, roll=0.000000)))
Waypoint(Transform(Location(x=-5.614135, y=-192.819672, z=0.000000), Rotation(pitch=360.000000, yaw=36.396927, roll=0.000000)))
Waypoint(Transform(Location(x=-4.439576, y=-191.734390, z=0.000000), Rotation(pitch=360.000000, yaw=49.408310, roll=0.000000)))
Waypoint(Transform(Location(x=-3.565273, y=-190.423691, z=0.000000), Rotation(pitch=360.000000, yaw=63.180901, roll=0.000000)))
Waypoint(Transform(Location(x=-3.028143, y=-188.942535, z=0.000000), Rotation(pitch=360.000000, yaw=76.953491, roll=0.000000)))
Waypoint(Transform(Location(x=-2.859073, y=-187.376083, z=0.000000), Rotation(pitch=360.000000, yaw=90.726089, roll=0.000000)))
Waypoint(Transform(Location(x=-2.931982, y=-184.402298, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-2.931982, y=-184.402298, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-2.981319, y=-182.402893, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.030656, y=-180.403503, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.079993, y=-178.404114, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.129330, y=-176.404724, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.178666, y=-174.405334, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.228004, y=-172.405945, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.277340, y=-170.406555, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.326677, y=-168.407166, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.376014, y=-166.407776, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.425351, y=-164.408386, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.474688, y=-162.408981, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.524024, y=-160.409592, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.573361, y=-158.410202, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.622698, y=-156.410812, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.672035, y=-154.411423, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.721372, y=-152.412033, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-3.801050, y=-149.183014, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-3.801050, y=-149.183014, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-3.850388, y=-147.183624, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-3.899724, y=-145.184235, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-3.949061, y=-143.184845, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-3.998398, y=-141.185455, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-4.047735, y=-139.186050, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-4.097072, y=-137.186661, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-4.146409, y=-135.187271, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-4.195745, y=-133.187881, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-4.245082, y=-131.188492, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-4.294419, y=-129.189102, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-4.343756, y=-127.189697, z=0.000000), Rotation(pitch=360.000000, yaw=-268.586456, roll=0.000000)))
Waypoint(Transform(Location(x=-4.420475, y=-124.080650, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.420475, y=-124.080650, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.469811, y=-122.081253, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.519148, y=-120.081863, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.568485, y=-118.082474, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.617822, y=-116.083084, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.667159, y=-114.083694, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.716496, y=-112.084297, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.765833, y=-110.084908, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.815169, y=-108.085518, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.864506, y=-106.086128, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.913843, y=-104.086739, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-4.963180, y=-102.087341, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.012517, y=-100.087952, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.061854, y=-98.088562, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.111191, y=-96.089165, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.160527, y=-94.089775, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.209865, y=-92.090385, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.259201, y=-90.090996, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.308538, y=-88.091606, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.357875, y=-86.092216, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.407212, y=-84.092819, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
Waypoint(Transform(Location(x=-5.456549, y=-82.093430, z=0.000000), Rotation(pitch=360.000000, yaw=91.413544, roll=0.000000)))
